raw_record_id,source_db,doc_id_canonical,dedup_reason
2-s2.0-105025723934,,FI_002254,kept
2-s2.0-85069044010,,FI_002255,kept
2-s2.0-85074830479,,FI_002256,kept
2-s2.0-85079427405,,FI_002257,kept
2-s2.0-85087048353,,FI_002258,kept
2-s2.0-85195998911,,FI_002259,kept
2-s2.0-85214375530,,FI_002260,kept
2-s2.0-84978535979,,FI_002261,kept
WOS:000461721800002,,FI_002262,kept
WOS:000777517600001,,FI_002263,kept
2-s2.0-84900008853,,FI_002264,kept
2-s2.0-85201046664,,FI_002265,kept
2-s2.0-84889045799,,FI_002266,kept
2-s2.0-84966698685,,FI_002267,kept
2-s2.0-84997822239,,FI_002268,kept
2-s2.0-84997751471,,FI_002269,kept
2-s2.0-85023174156,,FI_002270,kept
2-s2.0-85060594470,,FI_002271,kept
WOS:001340811300001,,FI_002272,kept
2-s2.0-85042141977,,FI_002273,kept
2-s2.0-85061446795,,FI_002274,kept
2-s2.0-85119863380,,FI_002275,kept
WOS:000812124000001,,FI_002276,kept
2-s2.0-85134807923,,FI_002277,kept
2-s2.0-105021922471,,FI_002278,kept
2-s2.0-105016715283,,FI_002279,kept
2-s2.0-85087571600,,FI_002280,kept
2-s2.0-85087741704,,FI_002281,kept
2-s2.0-85087042001,,FI_002282,kept
2-s2.0-85120758962,,FI_002283,kept
2-s2.0-84947035616,,FI_002284,kept
2-s2.0-85028538621,,FI_002285,kept
2-s2.0-85086655292,,FI_002286,kept
2-s2.0-85121460554,,FI_002287,kept
2-s2.0-85210971058,,FI_002288,kept
2-s2.0-85166401556,,FI_002289,kept
2-s2.0-85150519132,,FI_002290,kept
2-s2.0-85176220331,,FI_002291,kept
2-s2.0-85186473098,,FI_002292,kept
2-s2.0-85019561441,,FI_002293,kept
2-s2.0-85088108491,,FI_002294,kept
WOS:001656447100001,,FI_002295,kept
2-s2.0-84903192606,,FI_002296,kept
2-s2.0-85212766527,,FI_002297,kept
2-s2.0-85063484920,,FI_002298,kept
2-s2.0-85059678994,,FI_002299,kept
WOS:001449278600001,,FI_002300,kept
2-s2.0-84889029195,,FI_002301,kept
WOS:001100027500001,,FI_002302,kept
WOS:001170493700001,,FI_002303,kept
2-s2.0-85204765064,,FI_002304,kept
2-s2.0-105006466911,,FI_002305,kept
2-s2.0-84896928030,,FI_002306,kept
2-s2.0-84955407163,,FI_002307,kept
2-s2.0-84964077452,,FI_002308,kept
2-s2.0-85033370322,,FI_002309,kept
2-s2.0-85041096595,,FI_002310,kept
2-s2.0-85039858488,,FI_002311,kept
2-s2.0-85040967029,,FI_002312,kept
2-s2.0-85048766312,,FI_002313,kept
2-s2.0-85071147042,,FI_002314,kept
2-s2.0-85077161782,,FI_002315,kept
2-s2.0-85109623236,,FI_002316,kept
2-s2.0-85129667262,,FI_002317,kept
2-s2.0-85131091349,,FI_002318,kept
2-s2.0-85159305688,,FI_002319,kept
2-s2.0-105003397860,,FI_002320,kept
2-s2.0-85209631620,,FI_002321,kept
WOS:001362653500001,,FI_002322,kept
2-s2.0-105025225376,,FI_002323,kept
2-s2.0-105025683206,,FI_002324,kept
2-s2.0-84922575270,,FI_002325,kept
2-s2.0-77953867841,,FI_002326,kept
2-s2.0-85015815970,,FI_002327,kept
2-s2.0-85115192222,,FI_002328,kept
2-s2.0-84957429800,,FI_002329,kept
2-s2.0-84994381481,,FI_002330,kept
2-s2.0-85050350647,,FI_002331,kept
2-s2.0-85054495572,,FI_002332,kept
2-s2.0-85060948188,,FI_002333,kept
2-s2.0-85064759093,,FI_002334,kept
2-s2.0-85091345701,,FI_002335,kept
2-s2.0-85121857534,,FI_002336,kept
WOS:001417916100001,,FI_002337,kept
2-s2.0-105026271213,,FI_002338,kept
2-s2.0-84868234263,,FI_002339,kept
2-s2.0-85196288582,,FI_002340,kept
2-s2.0-85054521073,,FI_002341,kept
2-s2.0-84959173390,,FI_002342,kept
2-s2.0-85142419499,,FI_002343,kept
2-s2.0-85217162831,,FI_002344,kept
2-s2.0-85028592346,,FI_002345,kept
2-s2.0-85192827450,,FI_002346,kept
2-s2.0-105020740132,,FI_002347,kept
2-s2.0-85094193719,,FI_002348,kept
2-s2.0-85150473377,,FI_002349,kept
2-s2.0-85204051651,,FI_002350,kept
2-s2.0-84898713283,,FI_002351,kept
2-s2.0-85066029296,,FI_002352,kept
2-s2.0-85209546760,,FI_002353,kept
2-s2.0-85176559261,,FI_002354,kept
2-s2.0-84967154707,,FI_002355,kept
2-s2.0-85177562528,,FI_002356,kept
2-s2.0-85021252021,,FI_002357,kept
2-s2.0-85160702492,,FI_002358,kept
2-s2.0-85071993322,,FI_002359,kept
WOS:000616190000001,,FI_002360,kept
2-s2.0-85124849713,,FI_002361,kept
2-s2.0-85129147495,,FI_002362,kept
2-s2.0-85127333310,,FI_002363,kept
2-s2.0-85133523577,,FI_002364,kept
2-s2.0-85099582323,,FI_002365,kept
2-s2.0-85191192582,,FI_002366,kept
2-s2.0-85149002110,,FI_002367,kept
2-s2.0-85158828871,,FI_002368,kept
2-s2.0-85114894273,,FI_002369,kept
2-s2.0-85065000541,,FI_002370,kept
2-s2.0-85070442112,,FI_002371,kept
2-s2.0-85197433777,,FI_002372,kept
2-s2.0-85027063969,,FI_002373,kept
2-s2.0-85112215408,,FI_002374,kept
2-s2.0-85113732698,,FI_002375,kept
2-s2.0-85135146268,,FI_002376,kept
2-s2.0-85201822080,,FI_002377,kept
2-s2.0-85210001311,,FI_002378,kept
2-s2.0-105021535023,,FI_002379,kept
2-s2.0-85094606507,,FI_002380,kept
2-s2.0-85113790241,,FI_002381,kept
2-s2.0-85105184149,,FI_002382,kept
2-s2.0-85181655622,,FI_002383,kept
2-s2.0-85019770262,,FI_002384,kept
2-s2.0-85019699241,,FI_002385,kept
2-s2.0-85070214181,,FI_002386,kept
2-s2.0-85086320473,,FI_002387,kept
2-s2.0-85182984860,,FI_002388,kept
2-s2.0-85184412054,,FI_002389,kept
2-s2.0-85196258064,,FI_002390,kept
2-s2.0-105005838884,,FI_002391,kept
2-s2.0-105018772504,,FI_002392,kept
2-s2.0-105026262921,,FI_002393,kept
2-s2.0-105023873770,,FI_002394,kept
2-s2.0-85016587211,,FI_002395,kept
2-s2.0-85079158923,,FI_002396,kept
2-s2.0-85111618201,,FI_002397,kept
2-s2.0-85112115433,,FI_002398,kept
2-s2.0-85112193292,,FI_002399,kept
2-s2.0-85125148161,,FI_002400,kept
2-s2.0-85135183634,,FI_002401,kept
2-s2.0-85149332344,,FI_002402,kept
2-s2.0-85183630335,,FI_002403,kept
2-s2.0-85116459280,,FI_002404,kept
2-s2.0-85218708998,,FI_002405,kept
2-s2.0-105013540908,,FI_002406,kept
WOS:000519548800007,,FI_002407,kept
2-s2.0-105013877326,,FI_002408,kept
2-s2.0-105013784758,,FI_002409,kept
2-s2.0-105013370995,,FI_002410,kept
2-s2.0-85134076938,,FI_002411,kept
2-s2.0-85090394144,,FI_002412,kept
2-s2.0-85091715901,,FI_002413,kept
2-s2.0-85162004178,,FI_002414,kept
2-s2.0-85163026072,,FI_002415,kept
2-s2.0-85163667451,,FI_002416,kept
2-s2.0-85173668134,,FI_002417,kept
2-s2.0-85184732481,,FI_002418,kept
2-s2.0-105000664859,,FI_002419,kept
2-s2.0-105003995353,,FI_002420,kept
2-s2.0-105002679183,,FI_002421,kept
2-s2.0-105005110881,,FI_002422,kept
2-s2.0-105010274358,,FI_002423,kept
2-s2.0-105023084265,,FI_002424,kept
2-s2.0-105018713859,,FI_002425,kept
2-s2.0-85044950439,,FI_002426,kept
2-s2.0-85053545987,,FI_002427,kept
2-s2.0-85070107721,,FI_002428,kept
2-s2.0-85076514242,,FI_002429,kept
2-s2.0-85079234026,,FI_002430,kept
2-s2.0-85082591651,,FI_002431,kept
2-s2.0-85094620483,,FI_002432,kept
2-s2.0-85125730752,,FI_002433,kept
2-s2.0-85126218068,,FI_002434,kept
2-s2.0-85130625462,,FI_002435,kept
2-s2.0-85135905514,,FI_002436,kept
2-s2.0-85148469855,,FI_002437,kept
2-s2.0-85146534940,,FI_002438,kept
2-s2.0-85166582821,,FI_002439,kept
2-s2.0-85172758926,,FI_002440,kept
2-s2.0-85186565322,,FI_002441,kept
2-s2.0-85187876768,,FI_002442,kept
2-s2.0-85187904004,,FI_002443,kept
2-s2.0-85197664519,,FI_002444,kept
2-s2.0-85204907294,,FI_002445,kept
2-s2.0-85209551994,,FI_002446,kept
2-s2.0-85213892719,,FI_002447,kept
2-s2.0-85216947933,,FI_002448,kept
2-s2.0-105000019377,,FI_002449,kept
WOS:001462593700001,,FI_002450,kept
2-s2.0-105002338570,,FI_002451,kept
2-s2.0-105007153048,,FI_002452,kept
2-s2.0-105008319923,,FI_002453,kept
2-s2.0-105015675348,,FI_002454,kept
2-s2.0-105018774220,,FI_002455,kept
2-s2.0-105019600894,,FI_002456,kept
2-s2.0-105023706038,,FI_002457,kept
2-s2.0-105024319396,,FI_002458,kept
2-s2.0-85018070272,,FI_002459,kept
2-s2.0-85029410115,,FI_002460,kept
2-s2.0-85060863868,,FI_002461,kept
2-s2.0-85077995816,,FI_002462,kept
2-s2.0-85086791797,,FI_002463,kept
2-s2.0-85085051687,,FI_002464,kept
2-s2.0-85090003043,,FI_002465,kept
2-s2.0-85100211998,,FI_002466,kept
2-s2.0-85104365285,,FI_002467,kept
2-s2.0-85105949127,,FI_002468,kept
2-s2.0-85125712119,,FI_002469,kept
2-s2.0-85122824000,,FI_002470,kept
2-s2.0-85123743611,,FI_002471,kept
2-s2.0-85125708205,,FI_002472,kept
2-s2.0-85125741589,,FI_002473,kept
2-s2.0-85128302005,,FI_002474,kept
2-s2.0-85128361413,,FI_002475,kept
2-s2.0-85128328721,,FI_002476,kept
2-s2.0-85129595261,,FI_002477,kept
2-s2.0-85130111509,,FI_002478,kept
2-s2.0-85136188619,,FI_002479,kept
2-s2.0-85137983902,,FI_002480,kept
2-s2.0-85138202682,,FI_002481,kept
2-s2.0-85139797829,,FI_002482,kept
WOS:000877934200001,,FI_002483,kept
2-s2.0-85140299306,,FI_002484,kept
2-s2.0-85142141132,,FI_002485,kept
WOS:000898486700001,,FI_002486,kept
2-s2.0-85148416900,,FI_002487,kept
2-s2.0-85145845725,,FI_002488,kept
2-s2.0-85150505165,,FI_002489,kept
2-s2.0-85159613564,,FI_002490,kept
2-s2.0-85163144977,,FI_002491,kept
2-s2.0-85165246670,,FI_002492,kept
2-s2.0-85164473504,,FI_002493,kept
2-s2.0-85173845392,,FI_002494,kept
2-s2.0-85173814807,,FI_002495,kept
WOS:001151149100001,,FI_002496,kept
2-s2.0-85185290147,,FI_002497,kept
WOS:001160016700001,,FI_002498,kept
2-s2.0-85189489931,,FI_002499,kept
2-s2.0-85199991024,,FI_002500,kept
2-s2.0-85200878273,,FI_002501,kept
2-s2.0-85201949591,,FI_002502,kept
2-s2.0-85202480798,,FI_002503,kept
WOS:001306505200001,,FI_002504,kept
2-s2.0-85204564115,,FI_002505,kept
2-s2.0-85206359887,,FI_002506,kept
2-s2.0-85210589305,,FI_002507,kept
2-s2.0-85211914870,,FI_002508,kept
2-s2.0-85214256006,,FI_002509,kept
2-s2.0-85217797708,,FI_002510,kept
2-s2.0-85216755522,,FI_002511,kept
2-s2.0-105000808834,,FI_002512,kept
2-s2.0-105000710322,,FI_002513,kept
2-s2.0-105002679327,,FI_002514,kept
2-s2.0-105007144194,,FI_002515,kept
2-s2.0-105012493596,,FI_002516,kept
2-s2.0-105011941939,,FI_002517,kept
2-s2.0-105011940241,,FI_002518,kept
2-s2.0-105016378652,,FI_002519,kept
2-s2.0-105022513208,,FI_002520,kept
2-s2.0-105022649002,,FI_002521,kept
2-s2.0-85073613757,,FI_002522,kept
2-s2.0-85073601437,,FI_002523,kept
2-s2.0-85105230779,,FI_002524,kept
2-s2.0-105002040439,,FI_002525,kept
2-s2.0-105015155821,,FI_002526,kept
2-s2.0-85176889358,,FI_002527,kept
2-s2.0-85111368615,,FI_002528,kept
2-s2.0-85129143008,,FI_002529,kept
2-s2.0-85171265559,,FI_002530,kept
2-s2.0-85148429713,,FI_002531,kept
2-s2.0-85159333765,,FI_002532,kept
2-s2.0-85214882034,,FI_002533,kept
2-s2.0-105023713909,,FI_002534,kept
WOS:000415247800003,,FI_002535,kept
WOS:000441455900005,,FI_002536,kept
2-s2.0-85075582522,,FI_002537,kept
2-s2.0-85165899818,,FI_002538,kept
2-s2.0-85192701580,,FI_002539,kept
2-s2.0-85192817331,,FI_002540,kept
2-s2.0-105010909753,,FI_002541,kept
2-s2.0-85098551119,,FI_002542,kept
2-s2.0-85043774768,,FI_002543,kept
WOS:000647277700001,,FI_002544,kept
2-s2.0-85198326434,,FI_002545,kept
2-s2.0-85197806391,,FI_002546,kept
2-s2.0-85217736633,,FI_002547,kept
2-s2.0-85074609381,,FI_002548,kept
2-s2.0-85104183695,,FI_002549,kept
2-s2.0-85110048542,,FI_002550,kept
2-s2.0-85100025409,,FI_002551,kept
2-s2.0-105003990267,,FI_002552,kept
2-s2.0-105003991251,,FI_002553,kept
2-s2.0-105003987332,,FI_002554,kept
2-s2.0-85060202036,,FI_002555,kept
2-s2.0-84919723203,,FI_002556,kept
2-s2.0-84959908968,,FI_002557,kept
2-s2.0-84896999578,,FI_002558,kept
2-s2.0-42049089165,,FI_002559,kept
2-s2.0-85056719281,,FI_002560,kept
WOS:000392732600004,,FI_002561,kept
2-s2.0-84887002652,,FI_002562,kept
2-s2.0-85167072992,,FI_002563,kept
2-s2.0-79960511145,,FI_002564,kept
2-s2.0-85145797215,,FI_002565,kept
WOS:001197144900001,,FI_002566,kept
2-s2.0-84882322873,,FI_002567,kept
2-s2.0-25144524576,,FI_002568,kept
2-s2.0-85081532827,,FI_002569,kept
2-s2.0-85168595734,,FI_002570,kept
2-s2.0-85090244853,,FI_002571,kept
2-s2.0-85019754908,,FI_002572,kept
2-s2.0-84881350589,,FI_002573,kept
2-s2.0-85096216999,,FI_002574,kept
2-s2.0-84958779169,,FI_002575,kept
2-s2.0-85064848668,,FI_002576,kept
2-s2.0-47149089878,,FI_002577,kept
2-s2.0-84942314751,,FI_002578,kept
2-s2.0-84952944790,,FI_002579,kept
2-s2.0-84952913257,,FI_002580,kept
WOS:000434082900003,,FI_002581,kept
2-s2.0-85101466570,,FI_002582,kept
2-s2.0-85160800657,,FI_002583,kept
2-s2.0-84865771787,,FI_002584,kept
2-s2.0-85178655917,,FI_002585,kept
2-s2.0-85145288161,,FI_002586,kept
2-s2.0-105003649053,,FI_002587,kept
2-s2.0-84954499554,,FI_002588,kept
2-s2.0-84977151087,,FI_002589,kept
2-s2.0-85049645575,,FI_002590,kept
2-s2.0-85196057457,,FI_002591,kept
2-s2.0-85061740707,,FI_002592,kept
2-s2.0-85113100647,,FI_002593,kept
2-s2.0-85113118852,,FI_002594,kept
2-s2.0-85113087570,,FI_002595,kept
2-s2.0-85128293572,,FI_002596,kept
2-s2.0-105016450196,,FI_002597,kept
2-s2.0-105009191924,,FI_002598,kept
2-s2.0-85133041722,,FI_002599,kept
2-s2.0-105009181635,,FI_002600,kept
2-s2.0-105009172544,,FI_002601,kept
2-s2.0-105009185211,,FI_002602,kept
2-s2.0-105009171097,,FI_002603,kept
2-s2.0-105009168326,,FI_002604,kept
2-s2.0-85188176926,,FI_002605,kept
2-s2.0-85188172205,,FI_002606,kept
2-s2.0-85188169631,,FI_002607,kept
2-s2.0-85188149256,,FI_002608,kept
2-s2.0-85188150810,,FI_002609,kept
2-s2.0-85188161944,,FI_002610,kept
WOS:001635580200001,,FI_002611,kept
2-s2.0-85072344959,,FI_002612,kept
2-s2.0-85090682778,,FI_002613,kept
2-s2.0-85106719890,,FI_002614,kept
2-s2.0-84975818060,,FI_002615,kept
2-s2.0-84994527385,,FI_002616,kept
2-s2.0-84994537846,,FI_002617,kept
2-s2.0-84994530449,,FI_002618,kept
2-s2.0-85042363735,,FI_002619,kept
2-s2.0-85069624318,,FI_002620,kept
2-s2.0-84897981497,,FI_002621,kept
2-s2.0-85115953492,,FI_002622,kept
2-s2.0-85134421528,,FI_002623,kept
2-s2.0-58149376080,,FI_002624,kept
WOS:000261892200004,,FI_002625,kept
2-s2.0-84855725643,,FI_002626,kept
2-s2.0-84962909745,,FI_002627,kept
2-s2.0-85024832063,,FI_002628,kept
2-s2.0-85096874042,,FI_002629,kept
2-s2.0-85081890321,,FI_002630,kept
WOS:000293640300005,,FI_002631,kept
2-s2.0-84939518690,,FI_002632,kept
2-s2.0-85031926531,,FI_002633,kept
2-s2.0-85060393370,,FI_002634,kept
2-s2.0-85031032111,,FI_002635,kept
2-s2.0-85214826119,,FI_002636,kept
2-s2.0-85050207497,,FI_002637,kept
2-s2.0-85103337888,,FI_002638,kept
2-s2.0-35348860874,,FI_002639,kept
2-s2.0-70349635861,,FI_002640,kept
2-s2.0-84986174494,,FI_002641,kept
2-s2.0-84993109322,,FI_002642,kept
2-s2.0-85015693971,,FI_002643,kept
2-s2.0-33749411575,,FI_002644,kept
2-s2.0-85009717802,,FI_002645,kept
2-s2.0-84986021508,,FI_002646,kept
2-s2.0-84890478506,,FI_002647,kept
2-s2.0-24344450296,,FI_002648,kept
2-s2.0-74349108533,,FI_002649,kept
2-s2.0-79955940630,,FI_002650,kept
2-s2.0-84864433756,,FI_002651,kept
2-s2.0-84993099338,,FI_002652,kept
2-s2.0-84874810887,,FI_002653,kept
2-s2.0-84878243257,,FI_002654,kept
2-s2.0-84986065035,,FI_002655,kept
2-s2.0-84986163165,,FI_002656,kept
2-s2.0-84878405694,,FI_002657,kept
2-s2.0-85081021859,,FI_002658,kept
2-s2.0-105005046697,,FI_002659,kept
2-s2.0-85131449402,,FI_002660,kept
2-s2.0-85143948692,,FI_002661,kept
2-s2.0-85143947542,,FI_002662,kept
2-s2.0-85153556912,,FI_002663,kept
2-s2.0-85153559698,,FI_002664,kept
2-s2.0-85153558108,,FI_002665,kept
2-s2.0-85142213875,,FI_002666,kept
2-s2.0-85151386005,,FI_002667,kept
2-s2.0-85153449748,,FI_002668,kept
2-s2.0-85160498841,,FI_002669,kept
2-s2.0-85160755884,,FI_002670,kept
2-s2.0-85180733591,,FI_002671,kept
2-s2.0-105018420707,,FI_002672,kept
2-s2.0-105003012477,,FI_002673,kept
2-s2.0-105003000893,,FI_002674,kept
2-s2.0-105019458165,,FI_002675,kept
2-s2.0-105009453557,,FI_002676,kept
2-s2.0-85210107470,,FI_002677,kept
2-s2.0-85210111879,,FI_002678,kept
2-s2.0-105011576165,,FI_002679,kept
2-s2.0-105009453853,,FI_002680,kept
2-s2.0-105024181116,,FI_002681,kept
2-s2.0-85179903394,,FI_002682,kept
2-s2.0-85179898654,,FI_002683,kept
2-s2.0-85179900979,,FI_002684,kept
2-s2.0-85179900929,,FI_002685,kept
2-s2.0-85179896751,,FI_002686,kept
2-s2.0-85179900573,,FI_002687,kept
2-s2.0-85208311863,,FI_002688,kept
2-s2.0-85190342307,,FI_002689,kept
2-s2.0-105000725153,,FI_002690,kept
2-s2.0-85208294099,,FI_002691,kept
2-s2.0-85208302779,,FI_002692,kept
2-s2.0-85109868322,,FI_002693,kept
2-s2.0-85151761995,,FI_002694,kept
2-s2.0-105009451414,,FI_002695,kept
2-s2.0-105013421325,,FI_002696,kept
2-s2.0-105007153041,,FI_002697,kept
2-s2.0-85027560690,,FI_002698,kept
2-s2.0-85083796531,,FI_002699,kept
2-s2.0-85083982215,,FI_002700,kept
2-s2.0-85132138263,,FI_002701,kept
2-s2.0-85163282563,,FI_002702,kept
2-s2.0-85205072007,,FI_002703,kept
2-s2.0-85031789289,,FI_002704,kept
2-s2.0-85046363883,,FI_002705,kept
2-s2.0-85096210819,,FI_002706,kept
2-s2.0-85176914415,,FI_002707,kept
2-s2.0-85100156841,,FI_002708,kept
2-s2.0-85143978654,,FI_002709,kept
2-s2.0-84930593230,,FI_002710,kept
2-s2.0-85081329785,,FI_002711,kept
2-s2.0-85190146795,,FI_002712,kept
2-s2.0-85074214446,,FI_002713,kept
2-s2.0-85190846620,,FI_002714,kept
2-s2.0-85053261742,,FI_002715,kept
WOS:000598607800001,,FI_002716,kept
2-s2.0-105025457690,,FI_002717,kept
WOS:000986405700001,,FI_002718,kept
2-s2.0-85207160757,,FI_002719,kept
2-s2.0-85016584252,,FI_002720,kept
2-s2.0-85016592202,,FI_002721,kept
WOS:000470767600004,,FI_002722,kept
WOS:000599361800001,,FI_002723,kept
2-s2.0-85121806704,,FI_002724,kept
2-s2.0-85195804783,,FI_002725,kept
2-s2.0-85217882657,,FI_002726,kept
2-s2.0-85177056713,,FI_002727,kept
2-s2.0-85065246541,,FI_002728,kept
WOS:000994834400001,,FI_002729,kept
2-s2.0-85167341954,,FI_002730,kept
2-s2.0-85200596266,,FI_002731,kept
2-s2.0-85186544333,,FI_002732,kept
2-s2.0-105003008467,,FI_002733,kept
2-s2.0-85206383325,,FI_002734,kept
WOS:001367515700001,,FI_002735,kept
2-s2.0-85183716386,,FI_002736,kept
2-s2.0-85153309313,,FI_002737,kept
2-s2.0-105025140979,,FI_002738,kept
2-s2.0-85085901369,,FI_002739,kept
WOS:001355170900001,,FI_002740,kept
2-s2.0-85197668007,,FI_002741,kept
2-s2.0-85198849904,,FI_002742,kept
2-s2.0-105001799220,,FI_002743,kept
WOS:000586771900001,,FI_002744,kept
2-s2.0-84883435357,,FI_002745,kept
2-s2.0-85084219491,,FI_002746,kept
2-s2.0-105014893176,,FI_002747,kept
2-s2.0-85199999891,,FI_002748,kept
2-s2.0-85086571515,,FI_002749,kept
2-s2.0-85122942816,,FI_002750,kept
2-s2.0-85117778856,,FI_002751,kept
2-s2.0-105025434615,,FI_002752,kept
2-s2.0-85049624312,,FI_002753,kept
2-s2.0-84962460707,,FI_002754,kept
2-s2.0-85181710983,,FI_002755,kept
2-s2.0-105002487600,,FI_002756,kept
WOS:001021394600001,,FI_002757,kept
2-s2.0-85089401346,,FI_002758,kept
2-s2.0-105025435472,,FI_002759,kept
2-s2.0-85085027615,,FI_002760,kept
2-s2.0-85198910604,,FI_002761,kept
2-s2.0-85053701249,,FI_002762,kept
2-s2.0-85142237695,,FI_002763,kept
2-s2.0-105003404263,,FI_002764,kept
2-s2.0-85077575006,,FI_002765,kept
WOS:000860820200001,,FI_002766,kept
2-s2.0-85191184007,,FI_002767,kept
WOS:001097540000001,,FI_002768,kept
2-s2.0-85219049651,,FI_002769,kept
2-s2.0-85191179834,,FI_002770,kept
2-s2.0-105014964723,,FI_002771,kept
2-s2.0-85084853700,,FI_002772,kept
2-s2.0-85161873257,,FI_002773,kept
2-s2.0-105025470263,,FI_002774,kept
2-s2.0-85169879508,,FI_002775,kept
WOS:000849922800001,,FI_002776,kept
2-s2.0-85017592155,,FI_002777,kept
2-s2.0-85178456126,,FI_002778,kept
2-s2.0-85081031725,,FI_002779,kept
2-s2.0-85081029164,,FI_002780,kept
2-s2.0-85081015638,,FI_002781,kept
2-s2.0-85080981611,,FI_002782,kept
2-s2.0-105025536246,,FI_002783,kept
2-s2.0-85177201505,,FI_002784,kept
2-s2.0-85211505867,,FI_002785,kept
2-s2.0-85146916378,,FI_002786,kept
2-s2.0-85161696790,,FI_002787,kept
2-s2.0-85165172102,,FI_002788,kept
2-s2.0-85117317482,,FI_002789,kept
2-s2.0-84946210542,,FI_002790,kept
2-s2.0-85132604201,,FI_002791,kept
2-s2.0-86000470913,,FI_002792,kept
2-s2.0-86000571497,,FI_002793,kept
2-s2.0-85195684837,,FI_002794,kept
2-s2.0-85148730322,,FI_002795,kept
WOS:000568350500001,,FI_002796,kept
WOS:000404775800003,,FI_002797,kept
WOS:000532270200001,,FI_002798,kept
WOS:000670406200001,,FI_002799,kept
2-s2.0-84938217175,,FI_002800,kept
2-s2.0-84988553420,,FI_002801,kept
2-s2.0-85159676696,,FI_002802,kept
2-s2.0-105006409846,,FI_002803,kept
2-s2.0-84913598805,,FI_002804,kept
WOS:001641882800001,,FI_002805,kept
2-s2.0-105003776266,,FI_002806,kept
2-s2.0-85021716634,,FI_002807,kept
2-s2.0-85139698596,,FI_002808,kept
2-s2.0-85183640486,,FI_002809,kept
WOS:001046668400001,,FI_002810,kept
2-s2.0-105024602489,,FI_002811,kept
2-s2.0-85207220046,,FI_002812,kept
2-s2.0-85083043943,,FI_002813,kept
2-s2.0-85198059482,,FI_002814,kept
2-s2.0-105016482524,,FI_002815,kept
2-s2.0-105024446738,,FI_002816,kept
2-s2.0-84947074052,,FI_002817,kept
2-s2.0-85196748542,,FI_002818,kept
2-s2.0-85171978930,,FI_002819,kept
2-s2.0-85195042357,,FI_002820,kept
2-s2.0-85190299354,,FI_002821,kept
2-s2.0-105025469676,,FI_002822,kept
2-s2.0-105025399535,,FI_002823,kept
2-s2.0-85179939697,,FI_002824,kept
2-s2.0-105003392587,,FI_002825,kept
2-s2.0-85019070817,,FI_002826,kept
2-s2.0-85053248448,,FI_002827,kept
2-s2.0-85138405967,,FI_002828,kept
2-s2.0-85138755566,,FI_002829,kept
2-s2.0-85208275402,,FI_002830,kept
2-s2.0-105017742497,,FI_002831,kept
2-s2.0-84947064368,,FI_002832,kept
2-s2.0-84947063017,,FI_002833,kept
2-s2.0-85100326156,,FI_002834,kept
2-s2.0-85124220357,,FI_002835,kept
WOS:000767086100001,,FI_002836,kept
2-s2.0-85142122283,,FI_002837,kept
2-s2.0-85203297606,,FI_002838,kept
2-s2.0-105003254388,,FI_002839,kept
2-s2.0-85102502822,,FI_002840,kept
2-s2.0-85106331186,,FI_002841,kept
2-s2.0-85146261747,,FI_002842,kept
2-s2.0-85208595822,,FI_002843,kept
2-s2.0-105001068557,,FI_002844,kept
WOS:000488526000002,,FI_002845,kept
2-s2.0-85048863874,,FI_002846,kept
2-s2.0-85195521316,,FI_002847,kept
2-s2.0-105006422506,,FI_002848,kept
2-s2.0-85109408904,,FI_002849,kept
2-s2.0-85119616139,,FI_002850,kept
WOS:001238042800001,,FI_002851,kept
2-s2.0-85196505795,,FI_002852,kept
WOS:001484329600001,,FI_002853,kept
2-s2.0-105000701082,,FI_002854,kept
2-s2.0-85053276573,,FI_002855,kept
2-s2.0-85106014978,,FI_002856,kept
2-s2.0-85113724437,,FI_002857,kept
2-s2.0-85129942296,,FI_002858,kept
WOS:001137434100001,,FI_002859,kept
2-s2.0-105015574440,,FI_002860,kept
2-s2.0-85114682161,,FI_002861,kept
2-s2.0-85107399043,,FI_002862,kept
2-s2.0-85139940682,,FI_002863,kept
2-s2.0-105007822807,,FI_002864,kept
2-s2.0-85208231162,,FI_002865,kept
2-s2.0-105014896839,,FI_002866,kept
2-s2.0-85097268407,,FI_002867,kept
2-s2.0-85058136331,,FI_002868,kept
2-s2.0-85083428514,,FI_002869,kept
2-s2.0-105004760883,,FI_002870,kept
2-s2.0-85031792501,,FI_002871,kept
2-s2.0-105006979554,,FI_002872,kept
2-s2.0-85170358943,,FI_002873,kept
2-s2.0-105001121949,,FI_002874,kept
2-s2.0-105000746806,,FI_002875,kept
2-s2.0-85201234026,,FI_002876,kept
2-s2.0-85215134782,,FI_002877,kept
2-s2.0-85058228033,,FI_002878,kept
2-s2.0-105015389239,,FI_002879,kept
2-s2.0-85216011336,,FI_002880,kept
2-s2.0-105003232931,,FI_002881,kept
2-s2.0-85011597228,,FI_002882,kept
2-s2.0-86000265367,,FI_002883,kept
2-s2.0-85169112255,,FI_002884,kept
2-s2.0-105025909592,,FI_002885,kept
2-s2.0-85063946440,,FI_002886,kept
WOS:000553199900001,,FI_002887,kept
2-s2.0-85159701977,,FI_002888,kept
WOS:001587610100001,,FI_002889,kept
2-s2.0-85142239015,,FI_002890,kept
2-s2.0-105017172196,,FI_002891,kept
