node,publications,degree
"Banwet, D.K.",2,2
"Li, H.G.",1,0
"Hand, D.J.",2,0
"Mcintyre, M.L.",1,0
Cullen,1,0
Mooij,1,0
Kumar,1,0
Zapata Sevilla,1,0
Ahmed,2,1
"Lui, A.T.",1,0
"Ozor, P.",1,0
"Emma-Ebere, O.",1,0
"Uzochukwu, S.",1,0
"Ezemonye, L.",1,0
"Odejimi, D.",1,0
"Nejad, M.G.",1,0
"O'Connor, G.",1,0
"Munnukka, J",1,0
"Uusitalo, O",1,0
"Koivisto, Vj",1,0
"Younas, W.",1,0
"Kalimuthu, K.R.",1,0
"Imhanrenialena, B.O.",1,0
"Obi-Anike, O.H.",1,0
"Okafor, C.N.",1,0
"Ike, R.N.",1,0
"Obiora-Okafo, C.",1,0
"Pramani, R.",1,0
"Iyer, S.V.",1,0
"Nonvide, G.M.A.",1,0
"Alinsato, A.S.",1,0
"Chikweche, T",1,0
"Lappeman, J",1,0
"Egan, P",1,0
"Brahmana, R.K.",1,0
"Kontesa, M.",1,0
"Yau, J.T.-H.",1,0
Ellili,1,0
Nod,1,0
"Phan, T.D.",1,0
"Medina, J.",1,0
"Wieriks, M.",1,0
"Nathan, R.J.",5,3
"Kohli, K.",1,0
"Kashyap, M.",1,0
"Babu Kuruva, M.B.",1,0
"Afjal, M.",1,0
"Ansari, M.S.",1,0
"Shahid, M.",1,0
"Shoeb, M.",1,0
"Preece, G.L.",3,2
"Macdonald, M.",2,2
"Urooj, S.",1,0
"Luo, G.",1,0
"Sholevar, M.",2,0
"Bachmann, R.",1,0
"Correia, R.",1,0
"Lima, T.",1,0
"Meneses, R.",1,0
"Hooda, P.",2,1
"Singla, A.",6,2
"Doszhan, R.D.",1,0
"Zhumadilova, T.B.",1,0
"Zhakupova, B.Z.",1,0
"Daribayeva, M.",1,0
"Sinha, G.R.",1,0
"Mehta, R.C.",1,0
"Kaittila, A.",4,5
"Viitasalo, K.",4,5
"Nguyen-Thi-Phuong, A.",1,0
"Dao-Viet, A.",1,0
"Vu, D.",1,0
"Ngo, T.",1,0
"To-The, N.",1,0
"Tetteh, F.K.",1,0
"Owusu-Kwateng, K.O.",1,0
"Harvey, C.R.",1,0
"Rabetti, D.",1,0
"Campbell-Verduyn, M.",1,0
"Rodima-Taylor, D.",2,0
"Hütten, M.",1,0
"Fares, Oh",1,0
"Aversa, J",1,0
"Lee, Sh",1,0
"Durham, J.",2,0
"Rickart, K.",1,0
"Dalla Pellegrina, L.",1,0
"Van-Damme, P.",1,0
"Wijesiri, M.",1,0
"Del Campo, C.",2,2
"Cancer, A.L.",1,0
"Apiors, E.K.",2,1
"Suzuki, A.",3,1
"Duvendack, M",3,1
"Palmer-Jones, R",1,0
El-Haddad,1,0
"Selvarajan, S.K.",1,0
"Chandran, V.G.R.",1,0
"Kouandou, A",1,0
"Legras, S",1,0
"Porto, N.",6,1
Joanita,1,0
Malkova,1,0
"Cruz Rambaud, S.C.",3,2
"López-Pascual, J.",2,2
"Moro-Visconti, R.",3,2
"Santandreu, E.M.",1,0
"Saluja, O.B.",1,0
"Kumar, H.",2,0
"Leow, L.",1,0
"Muda, I.",2,0
"Xu, Z.",2,0
"Muat, S.",2,2
"Mahdzan, N.S.",3,2
"Sukor, M.E.A.",2,2
"Shen, Q.",1,0
"Wu, R.",1,0
"Osabohien, R.",3,2
"Bin Jaaffar, A.H.",1,0
"Akpa, A.F.",1,0
"Jakovljevic, M.",2,1
"Muriel-Patino, V.",4,2
"Rodriguez-Lopez, F.",4,2
"Huo, W.",1,0
"Xiohui, W.",1,0
"Zulfiqar, M.",1,0
"Chand, A.",1,0
"Rizwan Ullah, M.R.",1,0
"Celig, T.",1,0
"Ockenga, T.A.",1,0
"Schoder, D.",1,0
"Dekpo-Adza, S.",1,0
"Matović, S.",1,0
"Sohail, H.M.",1,0
"Ullah, M.",1,0
"Nazir, M.S.",1,0
"Tang, C.",3,2
"Gudeta, Z.G.",1,0
"Teshome, G.",1,0
"Amente Kenea, D.",1,0
"Kumera, L.",1,0
"Abraham, Y.",1,0
"Tekeste, A.",1,0
"Mengesha, G.",1,0
"Kamboj, V",1,0
"Sharma, D",1,0
"Aziz, S.",2,0
"Khan, I.U.",1,0
"Alomair, A.",1,0
"Naim, A.S.A.",1,0
"Hussain, B.",1,0
"Khalid, M.W.",1,0
"Lambarraa-Lehnhardt, F.",1,0
"Umair, M.",1,0
"Wang, P.",4,1
"Bai, Z.",6,3
"Anupama, S",1,0
"Sengupta, A",1,0
"Tezel, A.",1,0
"Febrero, P.",1,0
"Papadonikolaki, E.",1,0
"Yitmen, I.",1,0
"Tarasyev, A.A.",1,0
"Seakomo, S.",1,0
"Karthika, K.",1,0
"Joseph, K.A.",1,0
"Gupta, C.",1,0
"Jindal, P.",1,0
"Khanna, R.K.",2,0
"Shukla, P.",1,0
"Dhote, T.",1,0
"Obaid, A.J.",2,0
"Oudah, A.Y.",1,0
"Sonawane, S.",1,0
"Motwani, D.",2,0
"Sood, D.",2,0
"Ilyas, I.Y.",1,0
"Ridzuan, A.R.",1,0
"Mohideen, R.S.",1,0
"Bakar, M.H.",1,0
"Lee, H.S.",7,5
"Liew, P.X.",7,5
"Har, W.M.",2,2
"Priyadarshini, V.",1,0
"Ahmed, M.S.",1,0
"Sathya, R.",1,0
"Lekha, V.C.",1,0
"Mohammed, A.A.",1,0
"Rahma, A.M.S.",1,0
"Abdulwahab, H.B.",1,0
"Sudheeran, S.",1,0
"Ramani, R.B.",1,0
"Chelat, R.",1,0
"Prince, S.",1,0
"Sadanandan, S.",1,0
"Desai, D.",1,0
"Prakash, A.",2,0
"Palanisamy, D.",1,0
"Subramani, K.",1,0
"Byeon, H.",1,0
"Selvi, G.P.",1,0
"Robert, R.",1,0
"Agalya, S.",1,0
"Khamitdkhanovich, N.A.",2,0
"Packiaraji, S.",1,0
"Tripathi, M.",1,0
"Badriddinovich, K.K.",1,0
"Senthilkumar, C.",1,0
"Kavitha, V.O.",1,0
"Ergashev, E.R.S.",1,0
"Willis, R",1,0
"Marshall, Jn",1,0
"Richardson, R",1,0
Wainwright,1,0
"Keasey, K.",1,0
"Veronesi, G.",1,0
"Leyshon, A.",1,0
"Thrift, N.",1,0
"Pratt, J.",1,0
De Goede,1,0
"Srinivas, M.L.",1,0
"Zhang, T.P.",1,0
"Tucker, J.D.",1,0
"Suri, T.",2,1
"Jack, W.",3,1
"Stoker, T.M.",1,0
"Smeets, P.",1,0
"Bauer, R.",1,0
"Gneezy, U.",1,0
"Sun, H.",2,0
"Kruger, S.",1,0
"Maturana, G.",1,0
"Cheng, A.C.S.",1,0
"Fung, M.K.",1,0
"Hu, K.P.",1,0
"Cheng, L.T.W.",1,0
"Cuéllar-Fernández, B.",2,2
"Fuertes-Callén, Y.",2,2
"Guan, J.",1,0
Mertzanis,1,0
"López, T.",1,0
"Mora, T.",2,1
"Prior, F.",2,1
"Wellalage, N.H.",2,0
"Locke, S.",1,0
"Afawubo, K.",1,0
"Agbaglah, M.",1,0
"Gbandi, T.",1,0
"Kasa, H",1,0
"Fernandes, C.",1,0
"Borges, M.R.",1,0
"Caiado, J.",1,0
"Seema, N",1,0
"Seyyed, Fj",1,0
"Shehzad, Ct",1,0
Cho,1,0
"Hakimi, A.",2,0
"Boussaada, R.",1,0
"Karmani, M.",1,0
"Xu, Y.",4,0
"Lu, F.",1,0
"Yu, Y.",3,0
"Li, W.-B.",1,0
"Chen, R.",1,0
"Meissner, L.",1,0
"Danne, M.",1,0
"Zheng, C.",2,2
"Alam Siddik, M.N.A.",3,1
"Valera, M.L.G.",1,0
"Lei, Z.",1,0
"Fong, J.H.",1,0
"Vu, M.",1,0
"Tran, T.",1,0
"Thai, D.",1,0
"Phuong, L.",1,0
"Hunter, S.",1,0
"Chai, A.",1,0
"Morgan, P.",1,0
"Chan, H.F.",1,0
"Torgler, B.",1,0
"Rohde, N.",1,0
"Vatsa, P.",1,0
"Ma, W.",2,0
"Jombo, W.",1,0
"Sohn, W.",1,0
"Jin, S.",2,0
"Marco, R.",1,0
"Perez-Saiz, H.",1,0
"Jia, M.",3,2
"Zheng, S.",5,2
"Tran, M.-L.",1,0
"Reddy, G.A.",1,0
"Nema, S.",1,0
"Polepeddi, J.",1,0
"Han, B.",1,0
"Yang, R.",1,0
"Anders, J.",1,0
"Jerrim, J.",1,0
"Macmillan, L.",1,0
Stapleton,1,0
Zikhali,1,0
Johnson,7,1
"Ishizaka, I.",1,0
"Talpur, Q.-U.-A.",1,0
Cheng,1,0
"Datta, S",1,0
"Sahu, Tn",1,0
"Kazemikhasragh, A.",4,3
"Cicchiello, A.F.",3,3
"Monferrà, S.",3,3
"Girón, A.",2,3
"Galanti, S.",1,0
"Özsoy, Ç.Y.",1,0
Maurer,1,0
"Tomaselli, M.F.",1,0
"Timko, J.",1,0
"Kozak, R.",1,0
"Zhang, Qd",1,0
"Posso, A",1,0
"Masino, S.",1,0
"Niño-Zarazúa, M.",1,0
"Adjognon, G.S.",1,0
"Liverpool-Tasie, L.S.",1,0
"Shupp, R.",1,0
"Kong, St",1,0
"Loubere, N",1,0
"Hamdan, J.S.",1,0
"Lehmann-Uschner, K.",1,0
"Sakyi-Nyarko, C.",4,2
"Green, C.",2,2
"Hoy, C.",1,0
"Toth, R.",1,0
"Merdikawati, N.",1,0
"Bhawe, N.",1,0
"Jha, S.K.",1,0
"Wahbi, A.",4,1
"Rosero, G.",1,0
"Timu, Ag",1,0
"Shee, A",1,0
"Ward, Ps",1,0
"You, Lz",1,0
"Beisland, L.A.",1,0
Ma,2,0
"Karra, M.",1,0
"Hernandez, M.",1,0
"Brennan, C.",2,0
"Mcconnell, M.A.",1,0
"Kouandou, A.",3,0
"Legras, S.",1,0
"Mounmemi, M.",1,0
"Odders-White, E.",2,1
"Walstad, W.B.",6,1
"Ciuchta, M.P.",1,0
"O’Toole, J.",1,0
"Tuliao, K.V.",1,0
"Chen, C.-W.",1,0
"Wu, T.-Y.",1,0
Appleyard,1,0
"Yeung, G.",1,0
"He, C.",3,0
"Zhang, P.",1,0
Hossein,3,1
"Yang, H.",3,3
"Wilson, N.",2,3
Soederberg,2,0
Bylander,1,0
Takyi,1,0
P.O.,1,0
"Chiang, Y.-H.",1,0
"Cheng, E.W.L.",1,0
"Bisht, Ss",1,0
"Mishra, V",1,0
"Zuñiga-Collazos, A.Z.",1,0
"Jekamo, G.B.",1,0
"R, D.",1,0
"Nuri, T.M.",1,0
"Kangas-Kalinen, A.",1,0
"Moisio, M.",3,5
"Isoniemi, H.",2,4
"Kaitsaari, T.",2,4
"Hyyrynen, M.",1,0
"Hakovirta, M.",3,5
"Chowa, G.",3,1
"Hart, L.J.",1,0
Murshid,2,1
N.S.,2,1
"Dustin, L.",1,0
"Sauka, A.",1,0
"Welter, F.",1,0
"Gale, W.G.",1,0
"Rohe, W.M.",1,0
"Key, C.",1,0
"Oliphant, J.E.",1,0
"Cherney, K.",1,0
"Sussman, T.",1,0
"Kuri, P.K.",1,0
Asongu,1,0
Sa,2,0
"Akomea-Frimpong, I.",1,0
"Olaniyan, T.O.",1,0
"Dwomoh-Okudzeto, Y.",1,0
Brown,1,0
"Copestake, J.",1,0
"Cabello, M.",1,0
"Goodwin-Groen, R.",1,0
"Gravesteijn, R.",1,0
"Humberstone, J.",1,0
"Nino-Zarazua, M.",1,0
"Titus, M.",1,0
Langevin,2,1
"Loaba, S.",1,0
"Maïga, W.H.E.",1,0
"Spelta, A.",1,0
"Raffinetti, E.",1,0
"Okech, D.",1,0
"Howard, W.J.",1,0
"Matthew, R.A.",1,0
"Purser, G.L.",1,0
"De Jong, G.",1,0
"Fajardo Rojas, M.A.",1,0
"Almeyda, G.",1,0
"Juraqulova, Z.H.",1,0
"Henry, E.B.",1,0
"Wu, H.-L.",1,0
"Liu, C.-Y.",1,0
"Hsu, W.-H.",1,0
"Wenner, G.",1,0
"Bram, J.T.",1,0
"Marino, M.",1,0
"Obeysekare, E.",1,0
"Mehta, K.",4,1
Kemal,1,0
"Uwamariya, M.",3,2
"Loebbecke, C.",3,2
"Potnis, D.D.",1,0
"Gaur, A.",1,0
"Singh, J.B.",1,0
"Rao, H.R.",1,0
Chatterjee,4,1
Qureshi,1,0
Krishna,2,0
"Zhao, H.",5,2
"Adjei Mensah, I.A.",2,2
"Kiconco, R.",1,0
"Simon, A.E.O.",1,0
"Reynolds, T.W.",2,1
"Biscaye, P.E.",2,1
"Leigh Anderson, C.",1,0
"O’Brien-Carelli, C.",1,0
"Keel, J.",1,0
"Meng, K.",2,1
"Sharma, H.",2,1
"Díaz-Andrade, A.",2,1
Bonhoure,1,0
"Duvendack, M.",4,2
"Seini, A.B.",2,2
"Alhassan, M.D.",2,2
Goel,4,1
"Rapih, S.",1,0
"Wahyono, B.",1,0
Shah,1,0
"Ripat, J.",1,0
"Bottari, C.",1,0
"Hunt, A.",1,0
"Poncet, F.",1,0
Scheba,1,0
Faulkner,1,0
"Darroch, M.A.G.",1,0
"Clover, T.A.",1,0
Nyonzo,2,1
"Gukurume, S.",1,0
"Mahiya, I.T.",1,0
Deshpande,1,0
"Chambers-Jones, C.",2,1
"Shufflebottom, M.",2,1
Kear,1,0
Zulfiqar,3,1
Kaushal,2,0
"Zeng, Yy",1,0
"Li, Yk",1,0
"Ibrahim, S.",1,0
"Özdešer, H.",1,0
"Çavusoglu, B.",1,0
Njanike,1,0
"Masilela, J.J.",1,0
"Van Wyk, R.B.",1,0
"Marwa, N.",2,0
"Maduku, H.",1,0
"Kaseeram, I.",2,0
"Mahalika, R.",1,0
"Matsebula, V.",1,0
"Mccallum, W.",1,0
"Aziakpono, M.J.",1,0
"Chirwa, G.C.",2,1
"Manja, L.P.",3,1
"Chasukwa, M.",1,0
"Gunde, A.",1,0
"Dulani, B.",1,0
"Kayuni, H.",1,0
"Chinsinga, B.",1,0
"Patel, L.",1,0
"Graham, L.",1,0
"Burger, R.",1,0
"Masa, R.",2,0
"Nigrini, M.",1,0
"Schoombee, A.",1,0
"Rasheed, A.",2,1
"Lekgeu, D.",1,0
"Kaulihowa, T.",2,0
"Mader, P.",4,1
"Sabrow, S.",1,0
"Hembruff, J.",1,0
"Soederberg, S.",1,0
"Ojong, N.",1,0
"Simba, A.",1,0
"Dutta, P",1,0
"Goswami, G",1,0
"Barman, H",1,0
"Saha, S.",4,0
"Lulaj, E.",1,0
"Lulaj, D.",1,0
"Pila, R.",1,0
"Dingman, D.A.",1,0
"Schulz, M.R.",1,0
"Wyrick, D.L.",1,0
"Bibeau, D.L.",1,0
"Gupta, S.N.",1,0
"Ali, H.",2,0
"Gueyié, J.-P.",2,0
"Okou, C.",1,0
"Ndassi Teutio, A.O.",1,0
"Kede Ndouna, F.",1,0
"Tsafack Nanfosso, R.",1,0
"Okello Candiya Bongomin, G.",21,10
"Chrysostome, E.",2,2
"Nkongolo-Bakenda, J.-M.",1,0
"Yourougou, P.",6,3
Gosavi,2,1
"Sunar, A.",1,0
"Krishna, A.",1,0
"Graves, E.",1,0
"Savage, S.",2,0
Mireku,1,0
"Naudé, W.",1,0
"Gries, T.",1,0
"Wood, E.",1,0
"Meintjies, A.",1,0
Malki,1,0
"Bettinelli, C",1,0
"Del Bosco, B",1,0
"Castellani, D",1,0
Montegary,1,0
"Chaudhuri, A.",1,0
"Kayikci, Y.",1,0
"Treiblmaier, H.",1,0
Agwu,1,0
M.E.,2,0
"Di Prisco, D.",1,0
"Strangio, D.",1,0
"Aduba, J.J.",1,0
"Asgari, B.",1,0
"Xue, X.",1,0
"Ding, W.",1,0
"Fan, J.",2,0
"Bhattacharjee, A.",1,0
"Carlomagno, G.",1,0
"Veronese Passarella, M.",1,0
"Namey, E.",1,0
"Lorenzetti, L.",1,0
"O’Regan, A.",1,0
"Tenaw, E.",1,0
"Feleke, E.",1,0
"Girima, E.",1,0
"Bosma, C.B.",1,0
"Toromo, J.J.",1,0
"Ayers, M.J.",1,0
"Foster, E.D.",1,0
"Mchenry, M.S.",1,0
"Enane, L.A.",1,0
"Mcbride, N.",1,0
"Liyala, S.",1,0
"Walsh, I.",1,0
"Srivastava, A.",2,1
"Karanasios, S.",1,0
"Gozman, D.",1,0
"Baba, M.",1,0
"Yartey, F.N.A.",1,0
"Birzescu, A.N.",1,0
"Sarania, R.",1,0
"Flynn, J.",2,1
"Sumberg, J.",2,1
"Arnold, J.",1,0
"Gammage, S.",1,0
"Sabherwal, R.",1,0
"Sharma, D.",1,0
"Trivedi, N.",1,0
Matthews,1,0
B.H.,1,0
Hendriks,1,0
"Nogueira, S.",1,0
"Gama, A.P.",1,0
"Choudhary, D.",1,0
"Banskota, K.",1,0
"Khanal, N.",1,0
"Gyawali, P.",1,0
"Serbeh, R.",1,0
"Osei-Wusu Adjei, P.O.-W.",1,0
"Forkuor, D.",1,0
"Yosa, F.",2,2
"Manzi, A.A.",1,0
Zidana,1,0
"Astuti, R",2,1
"Hartono, D",2,1
"Widyastaman, Pa",1,0
"Compaoré, A",1,0
"Sawadogo, R",2,0
"Jorgensen, B.S.",1,0
"Martin, J.F.",1,0
"Borowska-Beszta, A.",1,0
"Smieszek, M.",1,0
"Borowska-Beszta, B.",1,0
"Huang, Z.",3,0
"Lin, C.",1,0
"Feng, Z.",1,0
Bernards,2,1
"Grimes, W.W.",1,0
Dafe,1,0
"Knaack, P.",3,1
"Gruin, J.",2,1
"Paudel, L.N.",3,2
"Brandl, B.",1,0
"Dieterich, L.",1,0
"Alami, I",1,0
"Guermond, V",1,0
Akolgo,1,0
"Ara, A.",1,0
"Yadav, D.",2,0
"Aggarwal, M.",4,2
"Bamba, M.",4,2
"Didenko, A.N.",1,0
Marron,2,1
Clarke,1,0
"Lemma, T.T.",1,0
"Mlilo, M.",1,0
"Cao, J.",1,0
"Xing, M.",1,0
"He, H.",2,0
"Frey, J.J.",1,0
"Svoboda, D.",1,0
"Sander, R.L.",1,0
"Osteen, P.J.",1,0
"Callahan, C.",2,0
"Elkinson, A.",1,0
"Mcclendon, G.G.",1,0
"Rochelle, M.",1,0
"Loke, V.",2,0
"Hageman, S.",1,0
Della Peruta,1,0
"Marthinsen, J.",1,0
"Gordon, S.",1,0
"Bindu, S.",1,0
"Sridharan, P.",1,0
"Swain, R.K.",1,0
"Das, C.P.",1,0
"Cera, G",1,0
"Khan, Ka",3,0
O'Brien,1,0
"Barros-Lane, L.",1,0
"Pritzker, S.",1,0
"Padua, L.A.",1,0
"Doran, J.K.",1,0
"Wood, A.K.",1,0
"Morrow, S.",1,0
"Jones-Sanpei, H.A.",1,0
"Nance, R.J.",1,0
"Lim, Y.",2,2
"Livermore, M.",2,2
"Davis, B.C.",2,2
"Fikkert, A.",1,0
"Gonske, J.",1,0
"Oliver, A.",1,0
Joseph,2,0
"Thakur, R.R.",1,0
"Shah, T.",1,0
"Jessica, V.M.",1,0
Osei-Gyebi,1,0
"Ermawati, T.",2,0
"Adi, I.R.",1,0
"Eko Nugroho, A.",1,0
"Shabbir, M.N.",2,0
"Linh, T.L.",1,0
"Hussain, S",1,0
"Bhardwaj, S",1,0
Gourrier,1,0
A.G.,1,0
"Abdul Karim, Z.A.",1,0
"Abdul-Rahman, A.A.",1,0
"Sarmidi, T.",1,0
"Kokorovic-Jukan, M.",1,0
"Okičić, J.",1,0
"Hopić, D.",1,0
"Saydaliev, H.",2,1
"Lee, L.E.E.",2,1
"Oskenbayev, Y.",1,0
"Çera, G.",4,1
"Khan, K.A.",4,1
"Mlouk, A.",1,0
"Brabenec, T.",1,0
Niaz,1,0
M.U.,2,0
"Ma, L.",4,2
"Yi, H.",1,0
"Linghu, Y.",1,0
Szopiński,1,0
"Metawa, N.",1,0
"Itani, R.",1,0
"Metawa, S.",1,0
"Elgayar, A.",1,0
"Yap, S.",3,2
Venkatraja,1,0
"Posso, A.",1,0
"Lee, J.",6,2
"Anong, S.T.",3,0
"Zahirovic-Herbert, V.",1,0
"Azman-Saini, W.A.S.W.",1,0
"Tan, J.",1,0
"Wu, B.",1,0
"Li, D.-D.",1,0
"Wang, Z.-X.",1,0
"Takmaz, S.",1,0
"Sarı, E.",1,0
"Alataş, S.",1,0
Meng,1,0
"Ouyang, C.",3,0
"Naveed, K.",1,0
"Teng, Y.",1,0
"Declan French, D.",1,0
"Mckillop, D.",1,0
"Stewart, E.",1,0
"Girardone, C.",1,0
"Sarkisyan, A.",1,0
"Wilson, J.O.S.",3,2
"Altunbaş, Y.",1,0
"Van Thiel, D.",2,2
"Goedee, J.",2,2
"Leenders, R.",2,2
"Ashton, J.",1,0
"Gregoriou, A.",1,0
"Doss, Cr",1,0
"Deere, Cd",1,0
"Oduro, Ad",1,0
"Swaminathan, H",1,0
"Catanzarite, Z",1,0
"Suchitra, Jy",1,0
"Vasudevan, R",1,0
"Raghavendra, S",1,0
"Sur, M.",1,0
"Gabor, D.",1,0
"Brooks, S.",1,0
"Bayliss, K.",1,0
"Fine, B.",1,0
"Robertson, M.",1,0
Güngen,1,0
Jalal-Eddeen,1,0
"Ogebe, J.O.",1,0
"Nair, G",1,0
"Andrianampiarivo, T.",1,0
"Gondard-Delcroix, C.",1,0
"Julaihah, U.",1,0
"Miranti, R.",1,0
"Gebremedhin, T.",1,0
"Gyasi, R.M.",2,1
"Adam, A.M.",2,1
"Lemberg-Pedersen, M.",1,0
"Haioty, E.",1,0
"Lorenz, E.",1,0
"Pommet, S.",1,0
"Adomako, S.",1,0
"Danso, A.",1,0
"Damoah, J.",1,0
"Naegels, V.",1,0
"Mori, N.",4,1
"D'Espallier, B.",3,0
"Martinez-Cillero, M.",1,0
"Lawless, M.",1,0
"O'Toole, C.",1,0
"Slaymaker, R.",1,0
"Serwaah, P.",1,0
"Shneor, R.",1,0
"Malik, S.",5,1
"Singh, K.N.",4,1
"Thomas, A.",1,0
"Troise, C.",1,0
"Bresciani, S.",1,0
"Rössel, J.",1,0
"Schenk, P.",1,0
"Pap, I.",1,0
"Bennani-Taylor, S.",1,0
"Meer, N.",1,0
"Zhang, J.X.",1,0
"Crowe, J.M.",1,0
"Meltzer, D.O.",1,0
Dahan,1,0
Uddin,1,0
Mb,1,0
"Sidibé, A.",1,0
"Vellema, S.",1,0
"Dembélé, F.",1,0
"Témé, B.",1,0
"Yossi, H.",1,0
"Traoré, M.",1,0
"Kuyper, T.W.",1,0
"Li, D.",1,0
"Gou, C.",1,0
Pauli,1,0
"Gerard, K.",1,0
"Johnston, M.",1,0
Bayulgen,1,0
"Jha, S",3,1
"Dangwal, Rc",3,1
"Liu, Y",1,0
"Li, Yd",1,0
"Zhu, Yt",1,0
"Pan, Ja",1,0
"Huang, Qa",1,0
"Ankrah, S.T.",1,0
"Asare-Kyire, L.",1,0
"Ofori, K.S.",1,0
"Bari, M.A.",1,0
"Khan, G.",1,0
"Osman Gani, M.",1,0
"Yoshida, Y.",1,0
Ramlall,1,0
"Munene, J.C.",15,6
"Nkote, I.N.",1,0
"Charles, G.",2,1
"Okello Candiya Bongomin, G.O.C.",5,3
"Akol Malinga, C.A.",7,4
"Amidu, M.",4,2
"Asuming, P.O.",1,0
"Osei-Agyei, L.G.",1,0
"Mohammed, J.I.",1,0
"Ezzahid, E.",4,1
"Metu, A.G.",1,0
"Nwogwugwu, U.C.C.",1,0
Bekele,2,1
W.D.,2,1
Simatele,2,0
"Nsiah, A.Y.",1,0
"Tweneboah, G.",2,0
"Shauri, L.",1,0
"Richard, E.",1,0
"Abdurrahaman, Dt",1,0
"Ayetigbo, Oa",1,0
"Okunlola, Oc",1,0
"Adegbola, Ae",1,0
"Turkson, F.E.",1,0
"Gyeke-Dako, A.",1,0
"Twumasi Baffour, P.",2,0
"Adu-Danso, E.",1,0
"Hanur, A.E.",1,0
"Habteyesus, D.G.",1,0
"Delong, L.",1,0
"Pelsser, A.",1,0
"Siems, F.U.",1,0
"Bruton, J.",1,0
"Moosmayer, D.C.",1,0
"Cuddeback, G.S.",1,0
"Blank Wilson, A.",1,0
"Tomar, N.",1,0
"Inoue, T.",2,1
"Hamori, S.",2,1
"Davutyan, N.",1,0
"Ozturkkal, B.",1,0
"Zhu, B.",2,2
"He, J.",3,2
"Zhai, S.",2,2
"Yu, X.",1,0
"Lyu, K.",1,0
"Feil, J.-H.",1,0
"Posada, Hm",1,0
"Gaviria-Garcés, Cf",1,0
"Londoño, D",1,0
"Mi, X.",1,0
"Luo, M.",2,0
"Dolan, P.",1,0
"Metcalfe, R.",1,0
"Pandey, I.",2,0
"Guillemette, M.",2,0
"Obayelu, A.E.",1,0
"Ogunnaike, M.G.",1,0
"Omotoso, F.K.",1,0
"Peters, C.M.",1,0
"Kuchinski, A.M.",1,0
"Ishii, R.",1,0
"Ohyama, T.",1,0
"Endo, H.",1,0
Hubbard,3,1
Saha,1,0
"Puli, L.",1,0
"Layton, N.",1,0
"Bell, D.",1,0
"Ngo, F.T.",1,0
"Ream, F.",1,0
"Robinson, R.S.",1,0
"Zayed, H.",1,0
"Macharia, P.",1,0
"Moore, S.",1,0
"Thomann, M.",1,0
"Mwangi, P.",1,0
"Kombo, B.",1,0
"King, R.",1,0
"Lazarus, L.",1,0
"Lorway, R.",1,0
"Fernando, G.",1,0
"Hill, P.S.",1,0
"Gouda, H.",1,0
"Goodman, A.",1,0
"Jones, A.",1,0
"Roberts, H.",1,0
"Steinbach, R.",1,0
"Green, J.",1,0
"Faris, M.",1,0
"Jin, X.",2,0
"Gong, L.",1,0
"Zang, X.",1,0
"Dong, Z.",1,0
"Umar, M.",2,0
"Yousaf, U.B.",1,0
"Muhammad, S.",1,0
Zulkhibri,1,0
"Boukhatem, J.",1,0
"Ben Moussa, F.",1,0
"Davis, K.",1,0
"Maddock, R.",1,0
"Foo, M.",1,0
Miglionico,1,0
Paek,1,0
Azergun,1,0
Rodima-Taylor,1,0
"Kedir, A.",1,0
"Macdonald, K.",1,0
"Lee, D.K.C.",2,0
"Yan, L.",2,0
"Yu, H.",2,0
"Agbenyo, W.",1,0
"Ntim-Amo, G.",1,0
"Dunya, R.",1,0
"Frempong, L.N.",2,1
Pavlidis,2,1
"Soumaré, I.",1,0
"Tchana Tchana, F.",1,0
"Kengne, T.M.",1,0
"Ouattara, W.",1,0
"Acclassato Houensou, D.",1,0
"Castilho, D.",1,0
"Fuinhas, J.A.",1,0
"Bauchet, J.",1,0
"Damon, A.",1,0
"Larsen, V.",1,0
"Awel, Y.",1,0
"Yitbarek, E.",1,0
"Villegas, A.",4,1
"Garrón, I.",2,1
"Kim, E.T.",1,0
"Mugenyi, L.",1,0
"Lillie, M.",1,0
"Bbosa, J.K.",1,0
"Agaba, C.",1,0
"Ojok, A.M.",1,0
"Hembling, J.",1,0
"Ruhangawebare, G.K.",1,0
"Miller, C.",1,0
"Shaw, T.K.",1,0
"Allen, B.S.",1,0
"Egger, J.R.",1,0
"Gallis, J.A.",1,0
"Baumgartner, J.N.",1,0
"Matsuda, A.",1,0
"Aoyagi, K.",1,0
"Mochizuki, T.",1,0
"Uematsu, M.",1,0
"Deloach, S.",1,0
"Rasmussen, A.",1,0
"Sethy, S.K.",7,2
"Moharaj, P.",1,0
"Meher, S.",1,0
Bhagat,1,0
"Grubbauer, M.",1,0
"Escobar, L.",1,0
"Lehner, J.M.",1,0
"Gerscovich, A.",1,0
Zumbansen,1,0
Bara,1,0
Kizza,1,0
"Mavilia, R.",1,0
"Pisani, R.",1,0
K.-H.,1,0
"Uduji, J.I.",1,0
"Okolo-Obasi, E.N.",1,0
"Ahodode, B.G.C.",1,0
"Okala Eloundou, E.B.",1,0
"Vasishta, P.",2,1
"Emuron, A.",1,0
"Kenfack, A.D.K.",1,0
"Msimanga, M.",1,0
"Kamara, A.K.",2,0
"Oppong, E.O.",1,0
"Nuhu, A.S.",1,0
"Meyer, J.",1,0
"Krauss, A.",2,0
